,retailer,retailer_id,invoice_date,region,state,city,product,price_per_unit,units_sold,total_sales,operating_profit,operating_margin,sales_method
6841,Sports Direct,1185732,2/9/2021,Midwest,North Dakota,Fargo,Men's Apparel,42.0,51,2142.0,1050.0,0.49,Online
6842,Sports Direct,1185732,2/9/2021,Midwest,North Dakota,Fargo,Women's Apparel,23.0,69,1587.0,809.0,0.51,Online
6843,Sports Direct,1185732,3/8/2021,Midwest,North Dakota,Fargo,Men's Street Footwear,29.0,134,3886.0,1826.0,0.47,Online
6844,Sports Direct,1185732,3/8/2021,Midwest,North Dakota,Fargo,Men's Athletic Footwear,27.0,58,1566.0,658.0,0.42,Online
6845,Sports Direct,1185732,3/8/2021,Midwest,North Dakota,Fargo,Women's Street Footwear,19.0,56,1064.0,447.0,0.42,Online
6846,Sports Direct,1185732,3/8/2021,Midwest,North Dakota,Fargo,Women's Athletic Footwear,25.0,22,550.0,231.0,0.42,Online
6847,Sports Direct,1185732,3/8/2021,Midwest,North Dakota,Fargo,Men's Apparel,36.0,36,1296.0,648.0,0.5,Online
6848,Sports Direct,1185732,3/8/2021,Midwest,North Dakota,Fargo,Women's Apparel,28.0,63,1764.0,917.0,0.52,Online
6849,Sports Direct,1185732,4/9/2021,Midwest,North Dakota,Fargo,Men's Street Footwear,28.0,113,3164.0,1550.0,0.49,Online
6850,Sports Direct,1185732,4/9/2021,Midwest,North Dakota,Fargo,Men's Athletic Footwear,28.0,44,1232.0,530.0,0.43,Online
6851,Sports Direct,1185732,4/9/2021,Midwest,North Dakota,Fargo,Women's Street Footwear,19.0,41,779.0,327.0,0.42,Online
6852,Sports Direct,1185732,4/9/2021,Midwest,North Dakota,Fargo,Women's Athletic Footwear,24.0,22,528.0,227.0,0.43,Online
6853,Sports Direct,1185732,4/9/2021,Midwest,North Dakota,Fargo,Men's Apparel,58.0,30,1740.0,835.0,0.48,Online
6854,Sports Direct,1185732,4/9/2021,Midwest,North Dakota,Fargo,Women's Apparel,49.0,68,3332.0,1766.0,0.53,Online
6855,Sports Direct,1185732,5/10/2021,Midwest,North Dakota,Fargo,Men's Street Footwear,55.0,129,7095.0,3406.0,0.48,Online
6856,Sports Direct,1185732,5/10/2021,Midwest,North Dakota,Fargo,Men's Athletic Footwear,41.0,54,2214.0,974.0,0.44,Online
6857,Sports Direct,1185732,5/10/2021,Midwest,North Dakota,Fargo,Women's Street Footwear,37.0,51,1887.0,811.0,0.43,Online
6858,Sports Direct,1185732,5/10/2021,Midwest,North Dakota,Fargo,Women's Athletic Footwear,36.0,26,936.0,412.0,0.44,Online
6859,Sports Direct,1185732,5/10/2021,Midwest,North Dakota,Fargo,Men's Apparel,46.0,31,1426.0,684.0,0.48,Online
6860,Sports Direct,1185732,5/10/2021,Midwest,North Dakota,Fargo,Women's Apparel,52.0,75,3900.0,1989.0,0.51,Online
6861,Sports Direct,1185732,6/9/2021,Midwest,North Dakota,Fargo,Men's Street Footwear,36.0,125,4500.0,2025.0,0.45,Online
6862,Sports Direct,1185732,6/9/2021,Midwest,North Dakota,Fargo,Men's Athletic Footwear,32.0,65,2080.0,894.0,0.43,Online
6863,Sports Direct,1185732,6/9/2021,Midwest,North Dakota,Fargo,Women's Street Footwear,27.0,60,1620.0,648.0,0.4,Online
6864,Sports Direct,1185732,6/9/2021,Midwest,North Dakota,Fargo,Women's Athletic Footwear,29.0,51,1479.0,621.0,0.42,Online
6865,Sports Direct,1185732,6/9/2021,Midwest,North Dakota,Fargo,Men's Apparel,38.0,47,1786.0,822.0,0.46,Online
6866,Sports Direct,1185732,6/9/2021,Midwest,North Dakota,Fargo,Women's Apparel,51.0,91,4641.0,2506.0,0.54,Online
6867,Sports Direct,1185732,7/8/2021,Midwest,North Dakota,Fargo,Men's Street Footwear,48.0,160,7680.0,3763.0,0.49,Online
6868,Sports Direct,1185732,7/8/2021,Midwest,North Dakota,Fargo,Men's Athletic Footwear,44.0,84,3696.0,1589.0,0.43,Online
6869,Sports Direct,1185732,7/8/2021,Midwest,North Dakota,Fargo,Women's Street Footwear,37.0,59,2183.0,873.0,0.4,Online
6870,Sports Direct,1185732,7/8/2021,Midwest,North Dakota,Fargo,Women's Athletic Footwear,38.0,53,2014.0,866.0,0.43,Online
6871,Sports Direct,1185732,7/8/2021,Midwest,North Dakota,Fargo,Men's Apparel,49.0,60,2940.0,1352.0,0.46,Online
6872,Sports Direct,1185732,7/8/2021,Midwest,North Dakota,Fargo,Women's Apparel,54.0,98,5292.0,2858.0,0.54,Online
6873,Sports Direct,1185732,8/9/2021,Midwest,North Dakota,Fargo,Men's Street Footwear,46.0,147,6762.0,3313.0,0.49,Online
6874,Sports Direct,1185732,8/9/2021,Midwest,North Dakota,Fargo,Men's Athletic Footwear,42.0,90,3780.0,1512.0,0.4,Online
6875,Sports Direct,1185732,8/9/2021,Midwest,North Dakota,Fargo,Women's Street Footwear,37.0,63,2331.0,956.0,0.41,Online
6876,Sports Direct,1185732,8/9/2021,Midwest,North Dakota,Fargo,Women's Athletic Footwear,38.0,52,1976.0,810.0,0.41,Online
6877,Sports Direct,1185732,8/9/2021,Midwest,North Dakota,Fargo,Men's Apparel,46.0,44,2024.0,931.0,0.46,Online
6878,Sports Direct,1185732,8/9/2021,Midwest,North Dakota,Fargo,Women's Apparel,54.0,95,5130.0,2719.0,0.53,Online
6879,Sports Direct,1185732,9/10/2021,Midwest,North Dakota,Fargo,Men's Street Footwear,36.0,133,4788.0,2394.0,0.5,Online
6880,Sports Direct,1185732,9/10/2021,Midwest,North Dakota,Fargo,Men's Athletic Footwear,34.0,72,2448.0,1053.0,0.43,Online
6881,Sports Direct,1185732,9/10/2021,Midwest,North Dakota,Fargo,Women's Street Footwear,27.0,51,1377.0,606.0,0.44,Online
6882,Sports Direct,1185732,9/10/2021,Midwest,North Dakota,Fargo,Women's Athletic Footwear,28.0,44,1232.0,505.0,0.41,Online
6883,Sports Direct,1185732,9/10/2021,Midwest,North Dakota,Fargo,Men's Apparel,36.0,42,1512.0,741.0,0.49,Online
6884,Sports Direct,1185732,9/10/2021,Midwest,North Dakota,Fargo,Women's Apparel,44.0,63,2772.0,1525.0,0.55,Online
6885,Sports Direct,1185732,10/9/2021,Midwest,North Dakota,Fargo,Men's Street Footwear,49.0,116,5684.0,2671.0,0.47,Online
6886,Sports Direct,1185732,10/9/2021,Midwest,North Dakota,Fargo,Men's Athletic Footwear,36.0,73,2628.0,1077.0,0.41,Online
6887,Sports Direct,1185732,10/9/2021,Midwest,North Dakota,Fargo,Women's Street Footwear,39.0,39,1521.0,669.0,0.44,Online
6888,Sports Direct,1185732,10/9/2021,Midwest,North Dakota,Fargo,Women's Athletic Footwear,38.0,33,1254.0,502.0,0.4,Online
6889,Sports Direct,1185732,10/9/2021,Midwest,North Dakota,Fargo,Men's Apparel,45.0,34,1530.0,719.0,0.47,Online
6890,Foot Locker,1185732,10/9/2021,Midwest,North Dakota,Fargo,Women's Apparel,53.0,73,3869.0,2051.0,0.53,Online
6891,Foot Locker,1185732,11/9/2021,Midwest,North Dakota,Fargo,Men's Street Footwear,49.0,120,5880.0,2940.0,0.5,Online
6892,Foot Locker,1185732,11/9/2021,Midwest,North Dakota,Fargo,Men's Athletic Footwear,36.0,73,2628.0,1183.0,0.45,Online
6893,Foot Locker,1185732,11/9/2021,Midwest,North Dakota,Fargo,Women's Street Footwear,39.0,53,2067.0,909.0,0.44,Online
6894,Foot Locker,1185732,11/9/2021,Midwest,North Dakota,Fargo,Women's Athletic Footwear,39.0,47,1833.0,788.0,0.43,Online
6895,Foot Locker,1185732,11/9/2021,Midwest,North Dakota,Fargo,Men's Apparel,55.0,44,2420.0,1089.0,0.45,Online
6896,Foot Locker,1185732,11/9/2021,Midwest,North Dakota,Fargo,Women's Apparel,60.0,65,3900.0,1989.0,0.51,Online
6897,Foot Locker,1185732,12/8/2021,Midwest,North Dakota,Fargo,Men's Street Footwear,55.0,150,8250.0,3795.0,0.46,Online
6898,Foot Locker,1185732,12/8/2021,Midwest,North Dakota,Fargo,Men's Athletic Footwear,46.0,75,3450.0,1553.0,0.45,Online
6899,Foot Locker,1185732,12/8/2021,Midwest,North Dakota,Fargo,Women's Street Footwear,48.0,73,3504.0,1577.0,0.45,Online
6900,Foot Locker,1185732,12/8/2021,Midwest,North Dakota,Fargo,Women's Athletic Footwear,47.0,54,2538.0,1041.0,0.41,Online
6901,Foot Locker,1185732,12/8/2021,Midwest,North Dakota,Fargo,Men's Apparel,58.0,54,3132.0,1409.0,0.45,Online
6902,Foot Locker,1185732,12/8/2021,Midwest,North Dakota,Fargo,Women's Apparel,63.0,78,4914.0,2604.0,0.53,Online
6903,Foot Locker,1185732,1/6/2021,Midwest,North Dakota,Fargo,Men's Street Footwear,27.0,113,3051.0,1373.0,0.45,Online
6904,Foot Locker,1185732,1/6/2021,Midwest,North Dakota,Fargo,Men's Athletic Footwear,29.0,70,2030.0,934.0,0.46,Online
6905,Foot Locker,1185732,1/6/2021,Midwest,North Dakota,Fargo,Women's Street Footwear,19.0,68,1292.0,581.0,0.45,Online
6906,Foot Locker,1185732,1/6/2021,Midwest,North Dakota,Fargo,Women's Athletic Footwear,24.0,26,624.0,281.0,0.45,Online
6907,Foot Locker,1185732,1/6/2021,Midwest,North Dakota,Fargo,Men's Apparel,38.0,42,1596.0,1005.0,0.63,Online
6908,Foot Locker,1185732,1/6/2021,Midwest,North Dakota,Fargo,Women's Apparel,28.0,75,2100.0,1092.0,0.52,Online
6909,Foot Locker,1185732,2/6/2021,Midwest,North Dakota,Fargo,Men's Street Footwear,28.0,145,4060.0,1786.0,0.44,Online
6910,Foot Locker,1185732,2/6/2021,Midwest,North Dakota,Fargo,Men's Athletic Footwear,28.0,45,1260.0,580.0,0.46,Online
6911,Foot Locker,1185732,2/6/2021,Midwest,North Dakota,Fargo,Women's Street Footwear,19.0,56,1064.0,436.0,0.41,Online
6912,Foot Locker,1185732,2/6/2021,Midwest,Iowa,Des Moines,Women's Athletic Footwear,25.0,23,575.0,253.0,0.44,Online
6913,Foot Locker,1185732,2/6/2021,Midwest,Iowa,Des Moines,Men's Apparel,38.0,38,1444.0,939.0,0.65,Online
6914,Foot Locker,1185732,2/6/2021,Midwest,Iowa,Des Moines,Women's Apparel,14.0,68,952.0,514.0,0.54,Online
6915,Foot Locker,1185732,3/5/2021,Midwest,Iowa,Des Moines,Men's Street Footwear,19.0,136,2584.0,1034.0,0.4,Online
6916,Foot Locker,1185732,3/5/2021,Midwest,Iowa,Des Moines,Men's Athletic Footwear,19.0,47,893.0,402.0,0.45,Online
6917,Foot Locker,1185732,3/5/2021,Midwest,Iowa,Des Moines,Women's Street Footwear,9.0,65,585.0,234.0,0.4,Online
6918,Foot Locker,1185732,3/5/2021,Midwest,Iowa,Des Moines,Women's Athletic Footwear,14.0,28,392.0,165.0,0.42,Online
6919,Foot Locker,1185732,3/5/2021,Midwest,Iowa,Des Moines,Men's Apparel,28.0,39,1092.0,699.0,0.64,Online
6920,Foot Locker,1185732,3/5/2021,Midwest,Iowa,Des Moines,Women's Apparel,20.0,68,1360.0,721.0,0.53,Online
6921,Foot Locker,1185732,4/6/2021,Midwest,Iowa,Des Moines,Men's Street Footwear,20.0,124,2480.0,1116.0,0.45,Online
6922,Foot Locker,1185732,4/6/2021,Midwest,Iowa,Des Moines,Men's Athletic Footwear,18.0,49,882.0,432.0,0.49,Online
6923,Foot Locker,1185732,4/6/2021,Midwest,Iowa,Des Moines,Women's Street Footwear,10.0,53,530.0,233.0,0.44,Online
6924,Foot Locker,1185732,4/6/2021,Midwest,Iowa,Des Moines,Women's Athletic Footwear,15.0,28,420.0,189.0,0.45,Online
6925,Foot Locker,1185732,4/6/2021,Midwest,Iowa,Des Moines,Men's Apparel,55.0,34,1870.0,1141.0,0.61,Online
6926,Foot Locker,1185732,4/6/2021,Midwest,Iowa,Des Moines,Women's Apparel,46.0,63,2898.0,1507.0,0.52,Online
6927,Foot Locker,1185732,5/7/2021,Midwest,Iowa,Des Moines,Men's Street Footwear,57.0,146,8322.0,3495.0,0.42,Online
6928,Foot Locker,1185732,5/7/2021,Midwest,Iowa,Des Moines,Men's Athletic Footwear,37.0,63,2331.0,1072.0,0.46,Online
6929,Foot Locker,1185732,5/7/2021,Midwest,Iowa,Des Moines,Women's Street Footwear,33.0,54,1782.0,731.0,0.41,Online
6930,Foot Locker,1185732,5/7/2021,Midwest,Iowa,Des Moines,Women's Athletic Footwear,33.0,34,1122.0,494.0,0.44,Online
6931,Foot Locker,1185732,5/7/2021,Midwest,Iowa,Des Moines,Men's Apparel,43.0,42,1806.0,1174.0,0.65,Online
6932,Foot Locker,1185732,5/7/2021,Midwest,Iowa,Des Moines,Women's Apparel,46.0,69,3174.0,1650.0,0.52,Online
6933,Foot Locker,1185732,6/6/2021,Midwest,Iowa,Des Moines,Men's Street Footwear,32.0,137,4384.0,1841.0,0.42,Online
6934,Foot Locker,1185732,6/6/2021,Midwest,Iowa,Des Moines,Men's Athletic Footwear,28.0,77,2156.0,1035.0,0.48,Online
6935,Foot Locker,1185732,6/6/2021,Midwest,Iowa,Des Moines,Women's Street Footwear,23.0,50,1150.0,518.0,0.45,Online
6936,Foot Locker,1185732,6/6/2021,Midwest,Iowa,Des Moines,Women's Athletic Footwear,24.0,44,1056.0,465.0,0.44,Online
6937,Foot Locker,1185732,6/6/2021,Midwest,Iowa,Des Moines,Men's Apparel,34.0,44,1496.0,957.0,0.64,Online
6938,Foot Locker,1185732,6/6/2021,Midwest,Iowa,Des Moines,Women's Apparel,51.0,85,4335.0,2298.0,0.53,Online
6939,Foot Locker,1185732,7/5/2021,Midwest,Iowa,Des Moines,Men's Street Footwear,49.0,138,6762.0,2975.0,0.44,Online
6940,Foot Locker,1185732,7/5/2021,Midwest,Iowa,Des Moines,Men's Athletic Footwear,44.0,87,3828.0,1876.0,0.49,Online
6941,Foot Locker,1185732,7/5/2021,Midwest,Iowa,Des Moines,Women's Street Footwear,36.0,68,2448.0,1077.0,0.44,Online
6942,Foot Locker,1185732,7/5/2021,Midwest,Iowa,Des Moines,Women's Athletic Footwear,37.0,47,1739.0,713.0,0.41,Online
6943,Foot Locker,1185732,7/5/2021,Midwest,Iowa,Des Moines,Men's Apparel,46.0,60,2760.0,1656.0,0.6,Online
6944,Foot Locker,1185732,7/5/2021,Midwest,Iowa,Des Moines,Women's Apparel,51.0,94,4794.0,2397.0,0.5,Online
6945,Foot Locker,1185732,8/6/2021,Midwest,Iowa,Des Moines,Men's Street Footwear,49.0,131,6419.0,2696.0,0.42,Online
6946,Foot Locker,1185732,8/6/2021,Midwest,Iowa,Des Moines,Men's Athletic Footwear,42.0,78,3276.0,1507.0,0.46,Online
6947,Foot Locker,1185732,8/6/2021,Midwest,Iowa,Des Moines,Women's Street Footwear,39.0,61,2379.0,1023.0,0.43,Online
6948,Foot Locker,1185732,8/6/2021,Midwest,Iowa,Des Moines,Women's Athletic Footwear,37.0,54,1998.0,819.0,0.41,Online
6949,Foot Locker,1185732,8/6/2021,Midwest,Iowa,Des Moines,Men's Apparel,48.0,51,2448.0,1469.0,0.6,Online
6950,Foot Locker,1185732,8/6/2021,Midwest,Iowa,Des Moines,Women's Apparel,53.0,98,5194.0,2857.0,0.55,Online
6951,Foot Locker,1185732,9/7/2021,Midwest,Iowa,Des Moines,Men's Street Footwear,34.0,133,4522.0,1809.0,0.4,Online
6952,Foot Locker,1185732,9/7/2021,Midwest,Iowa,Des Moines,Men's Athletic Footwear,27.0,77,2079.0,977.0,0.47,Online
6953,Foot Locker,1185732,9/7/2021,Midwest,Iowa,Des Moines,Women's Street Footwear,24.0,49,1176.0,470.0,0.4,Online
6954,Foot Locker,1185732,9/7/2021,Midwest,Iowa,Des Moines,Women's Athletic Footwear,23.0,38,874.0,393.0,0.45,Online
6955,Foot Locker,1185732,9/7/2021,Midwest,Iowa,Des Moines,Men's Apparel,34.0,45,1530.0,933.0,0.61,Online
6956,Foot Locker,1185732,9/7/2021,Midwest,Iowa,Des Moines,Women's Apparel,36.0,61,2196.0,1098.0,0.5,Online
6957,Foot Locker,1185732,10/6/2021,Midwest,Iowa,Des Moines,Men's Street Footwear,43.0,112,4816.0,1975.0,0.41,Online
6958,Foot Locker,1185732,10/6/2021,Midwest,Iowa,Des Moines,Men's Athletic Footwear,32.0,75,2400.0,1104.0,0.46,Online
6959,Foot Locker,1185732,10/6/2021,Midwest,Iowa,Des Moines,Women's Street Footwear,34.0,39,1326.0,544.0,0.41,Online
6960,Foot Locker,1185732,10/6/2021,Midwest,Iowa,Des Moines,Women's Athletic Footwear,34.0,31,1054.0,443.0,0.42,Online
6961,Foot Locker,1185732,10/6/2021,Midwest,Iowa,Des Moines,Men's Apparel,42.0,38,1596.0,1021.0,0.64,Online
6962,West Gear,1185732,10/6/2021,Midwest,Iowa,Des Moines,Women's Apparel,49.0,73,3577.0,1896.0,0.53,Online
6963,West Gear,1185732,11/6/2021,Midwest,Iowa,Des Moines,Men's Street Footwear,41.0,112,4592.0,2020.0,0.44,Online
6964,West Gear,1185732,11/6/2021,Midwest,Iowa,Des Moines,Men's Athletic Footwear,32.0,72,2304.0,1129.0,0.49,Online
6965,West Gear,1185732,11/6/2021,Midwest,Iowa,Des Moines,Women's Street Footwear,32.0,57,1824.0,803.0,0.44,Online
6966,West Gear,1185732,11/6/2021,Midwest,Iowa,Des Moines,Women's Athletic Footwear,34.0,52,1768.0,725.0,0.41,Online
6967,West Gear,1185732,11/6/2021,Midwest,Iowa,Des Moines,Men's Apparel,55.0,49,2695.0,1617.0,0.6,Online
6968,West Gear,1185732,11/6/2021,Midwest,Iowa,Des Moines,Women's Apparel,59.0,72,4248.0,2209.0,0.52,Online
6969,West Gear,1185732,12/5/2021,Midwest,Iowa,Des Moines,Men's Street Footwear,54.0,147,7938.0,3334.0,0.42,Online
6970,West Gear,1185732,12/5/2021,Midwest,Iowa,Des Moines,Men's Athletic Footwear,47.0,91,4277.0,2010.0,0.47,Online
6971,West Gear,1185732,12/5/2021,Midwest,Iowa,Des Moines,Women's Street Footwear,47.0,83,3901.0,1638.0,0.42,Online
6972,West Gear,1185732,12/5/2021,Midwest,Iowa,Des Moines,Women's Athletic Footwear,49.0,61,2989.0,1285.0,0.43,Online
6973,West Gear,1185732,12/5/2021,Midwest,Iowa,Des Moines,Men's Apparel,59.0,59,3481.0,2123.0,0.61,Online
6974,West Gear,1185732,12/5/2021,Midwest,Iowa,Des Moines,Women's Apparel,59.0,88,5192.0,2856.0,0.55,Online
6975,West Gear,1185732,1/3/2021,Midwest,Iowa,Des Moines,Men's Street Footwear,28.0,126,3528.0,1588.0,0.45,Online
6976,West Gear,1185732,1/3/2021,Midwest,Iowa,Des Moines,Men's Athletic Footwear,29.0,70,2030.0,934.0,0.46,Online
6977,West Gear,1185732,1/3/2021,Midwest,Iowa,Des Moines,Women's Street Footwear,18.0,65,1170.0,480.0,0.41,Online
6978,West Gear,1185732,1/3/2021,Midwest,Iowa,Des Moines,Women's Athletic Footwear,23.0,29,667.0,300.0,0.45,Online
6979,West Gear,1185732,1/3/2021,Midwest,Iowa,Des Moines,Men's Apparel,38.0,45,1710.0,1060.0,0.62,Online
6980,West Gear,1185732,1/3/2021,Midwest,Iowa,Des Moines,Women's Apparel,28.0,73,2044.0,1124.0,0.55,Online
6981,West Gear,1185732,2/3/2021,Midwest,Iowa,Des Moines,Men's Street Footwear,29.0,140,4060.0,1665.0,0.41,Online
6982,West Gear,1185732,2/3/2021,Midwest,Iowa,Des Moines,Men's Athletic Footwear,29.0,39,1131.0,554.0,0.49,Online
6983,West Gear,1185732,2/3/2021,Midwest,Iowa,Des Moines,Women's Street Footwear,20.0,60,1200.0,516.0,0.43,Online
6984,West Gear,1185732,2/3/2021,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,23.0,20,460.0,198.0,0.43,Online
6985,West Gear,1185732,2/3/2021,Midwest,Wisconsin,Milwaukee,Men's Apparel,38.0,38,1444.0,881.0,0.61,Online
6986,West Gear,1185732,2/3/2021,Midwest,Wisconsin,Milwaukee,Women's Apparel,14.0,65,910.0,464.0,0.51,Online
6987,West Gear,1185732,3/2/2021,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,19.0,141,2679.0,1098.0,0.41,Online
6988,West Gear,1185732,3/2/2021,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,19.0,44,836.0,418.0,0.5,Online
6989,West Gear,1185732,3/2/2021,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,9.0,59,531.0,234.0,0.44,Online
6990,West Gear,1185732,3/2/2021,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,14.0,20,280.0,115.0,0.41,Online
6991,West Gear,1185732,3/2/2021,Midwest,Wisconsin,Milwaukee,Men's Apparel,29.0,34,986.0,601.0,0.61,Online
6992,West Gear,1185732,3/2/2021,Midwest,Wisconsin,Milwaukee,Women's Apparel,18.0,63,1134.0,612.0,0.54,Online
6993,West Gear,1185732,4/3/2021,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,18.0,122,2196.0,900.0,0.41,Online
6994,West Gear,1185732,4/3/2021,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,20.0,39,780.0,359.0,0.46,Online
6995,West Gear,1185732,4/3/2021,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,9.0,41,369.0,159.0,0.43,Online
6996,West Gear,1185732,4/3/2021,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,15.0,22,330.0,135.0,0.41,Online
6997,West Gear,1185732,4/3/2021,Midwest,Wisconsin,Milwaukee,Men's Apparel,55.0,26,1430.0,887.0,0.62,Online
6998,West Gear,1185732,4/3/2021,Midwest,Wisconsin,Milwaukee,Women's Apparel,49.0,61,2989.0,1644.0,0.55,Online
6999,West Gear,1185732,5/4/2021,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,58.0,134,7772.0,3187.0,0.41,Online
7000,West Gear,1185732,5/4/2021,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,39.0,50,1950.0,956.0,0.49,Online
7001,West Gear,1185732,5/4/2021,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,33.0,49,1617.0,728.0,0.45,Online
7002,West Gear,1185732,5/4/2021,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,32.0,38,1216.0,535.0,0.44,Online
7003,West Gear,1185732,5/4/2021,Midwest,Wisconsin,Milwaukee,Men's Apparel,44.0,53,2332.0,1423.0,0.61,Online
7004,West Gear,1185732,5/4/2021,Midwest,Wisconsin,Milwaukee,Women's Apparel,47.0,90,4230.0,2157.0,0.51,Online
7005,West Gear,1185732,6/3/2021,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,32.0,160,5120.0,2253.0,0.44,Online
7006,West Gear,1185732,6/3/2021,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,27.0,90,2430.0,1191.0,0.49,Online
7007,West Gear,1185732,6/3/2021,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,24.0,52,1248.0,549.0,0.44,Online
7008,West Gear,1185732,6/3/2021,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,24.0,47,1128.0,462.0,0.41,Online
7009,West Gear,1185732,6/3/2021,Midwest,Wisconsin,Milwaukee,Men's Apparel,34.0,46,1564.0,938.0,0.6,Online
7010,West Gear,1185732,6/3/2021,Midwest,Wisconsin,Milwaukee,Women's Apparel,51.0,98,4998.0,2749.0,0.55,Online
7011,West Gear,1185732,7/2/2021,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,45.0,149,6705.0,2816.0,0.42,Online
7012,West Gear,1185732,7/2/2021,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,42.0,87,3654.0,1790.0,0.49,Online
7013,West Gear,1185732,7/2/2021,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,38.0,61,2318.0,997.0,0.43,Online
7014,West Gear,1185732,7/2/2021,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,38.0,51,1938.0,814.0,0.42,Online
7015,West Gear,1185732,7/2/2021,Midwest,Wisconsin,Milwaukee,Men's Apparel,48.0,50,2400.0,1488.0,0.62,Online
7016,West Gear,1185732,7/2/2021,Midwest,Wisconsin,Milwaukee,Women's Apparel,52.0,94,4888.0,2640.0,0.54,Online
7017,West Gear,1185732,8/3/2021,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,46.0,158,7268.0,3053.0,0.42,Online
7018,West Gear,1185732,8/3/2021,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,43.0,84,3612.0,1698.0,0.47,Online
7019,West Gear,1185732,8/3/2021,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,39.0,56,2184.0,874.0,0.4,Online
7020,West Gear,1185732,8/3/2021,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,39.0,50,1950.0,878.0,0.45,Online
7021,West Gear,1185732,8/3/2021,Midwest,Wisconsin,Milwaukee,Men's Apparel,48.0,46,2208.0,1435.0,0.65,Online
7022,West Gear,1185732,8/3/2021,Midwest,Wisconsin,Milwaukee,Women's Apparel,52.0,102,5304.0,2705.0,0.51,Online
7023,West Gear,1185732,9/4/2021,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,33.0,143,4719.0,1935.0,0.41,Online
7024,West Gear,1185732,9/4/2021,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,29.0,65,1885.0,848.0,0.45,Online
7025,West Gear,1185732,9/4/2021,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,24.0,44,1056.0,475.0,0.45,Online
7026,West Gear,1185732,9/4/2021,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,23.0,34,782.0,352.0,0.45,Online
7027,West Gear,1185732,9/4/2021,Midwest,Wisconsin,Milwaukee,Men's Apparel,33.0,33,1089.0,708.0,0.65,Online
7028,West Gear,1185732,9/4/2021,Midwest,Wisconsin,Milwaukee,Women's Apparel,38.0,52,1976.0,988.0,0.5,Online
7029,West Gear,1185732,10/3/2021,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,43.0,113,4859.0,2041.0,0.42,Online
7030,West Gear,1185732,10/3/2021,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,33.0,68,2244.0,1077.0,0.48,Online
7031,West Gear,1185732,10/3/2021,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,34.0,33,1122.0,482.0,0.43,Online
