id,month_year,region,site_name,work_site_status,kpi_source,lob,kpi_name_w_subtypes,numerator,denominator,kpi_value,goal,kpi_attainment,goal_type,kpi_unit_of_measure,kpi_attainment_v2,kpi_value_vs_goal,kpi_value2,kpi_value_2,month,year
877,2023APR,SEA,PHL - Quezon City - Chateau Ridiculous,Permanent WFH,Frontier RP,Risk and Payments,Accuracy Risks and Payments,"2,452.50","2,545.00",0.96,0.9,1.0,higher is better,%,1,0.06,0.96,0.96,4,2023
878,2023JAN,NAM,USA - San Antonio - Lizzy's Clubhouse,Onsite,Frontier Sales,Sales,Boost Up CSAT,201.66,206.00,0.98,0.85,1.0,higher is better,%,1,0.13,0.98,0.98,1,2023
879,2023FEB,NAM,USA - San Antonio - Lizzy's Clubhouse,Onsite,Frontier Sales,Sales,Boost Up CSAT,39.00,39.00,1.0,0.85,1.0,higher is better,%,1,0.15,1.00,1.00,2,2023
880,2023JAN,NAM,USA - San Antonio - Lizzy's Clubhouse,Onsite,Frontier Sales,Sales,Pitched Calls per Agent per Workday,"1,783.00",453.00,0.04,0.03,1.0,higher is better,.,1,0.64,3.94,3.94,1,2023
881,2023FEB,NAM,USA - San Antonio - Lizzy's Clubhouse,Onsite,Frontier Sales,Sales,Pitched Calls per Agent per Workday,"1,326.00",366.00,0.04,0.03,1.0,higher is better,.,1,0.32,3.62,3.62,2,2023
882,2023JAN,NAM,USA - San Antonio - Lizzy's Clubhouse,Onsite,Frontier Sales,Sales,Pitched Chat per ME per Workday,951.00,471.00,0.02,0.02,0.0,higher is better,.,0,-0.48,2.02,2.02,1,2023
883,2023FEB,NAM,USA - San Antonio - Lizzy's Clubhouse,Onsite,Frontier Sales,Sales,Pitched Chat per ME per Workday,845.00,345.00,0.02,0.02,0.0,higher is better,.,0,-0.05,2.45,2.45,2,2023
884,2023JAN,NAM,USA - San Antonio - Lizzy's Clubhouse,Onsite,Frontier Sales,Sales,Solution Score Per Agent WD Boost Up,720.63,481.00,0.02,0.01,1.0,higher is better,.,1,0.73,1.50,1.50,1,2023
885,2023FEB,NAM,USA - San Antonio - Lizzy's Clubhouse,Onsite,Frontier Sales,Sales,Solution Score Per Agent WD Boost Up,"1,399.62",484.00,0.03,0.01,1.0,higher is better,.,1,2.12,2.89,2.89,2,2023
886,2023JAN,NAM,USA - San Antonio - Lizzy's Clubhouse,Onsite,Frontier Sales,Sales,Solution Score Per Agent WD Chat,108.82,85.00,0.01,0.01,1.0,higher is better,.,1,0.53,1.28,1.28,1,2023
887,2023FEB,NAM,USA - San Antonio - Lizzy's Clubhouse,Onsite,Frontier Sales,Sales,Solution Score Per Agent WD Chat,594.30,229.00,0.03,0.01,1.0,higher is better,.,1,1.85,2.60,2.60,2,2023
888,2023JAN,NAM,USA - San Antonio - Lizzy's Clubhouse,Onsite,Frontier Sales,Sales,Solution Score Per Agent WD IG Boost Up,203.05,166.00,0.01,0.01,1.0,higher is better,.,1,0.45,1.22,1.22,1,2023
889,2023FEB,NAM,USA - San Antonio - Lizzy's Clubhouse,Onsite,Frontier Sales,Sales,Solution Score Per Agent WD IG Boost Up,391.75,190.00,0.02,0.01,1.0,higher is better,.,1,1.29,2.06,2.06,2,2023
890,2023JAN,NAM,USA - San Antonio - Lizzy's Clubhouse,Onsite,Frontier Sales,Sales,Total Attempts per Workday,"30,061.00",470.00,0.64,0.6,1.0,higher is better,.,1,3.96,63.96,63.96,1,2023
891,2023FEB,NAM,USA - San Antonio - Lizzy's Clubhouse,Onsite,Frontier Sales,Sales,Total Attempts per Workday,"31,011.00",445.00,0.7,0.6,1.0,higher is better,.,1,9.69,69.69,69.69,2,2023
